scenario_id,drop_id,target_id,position_error_x_m,position_error_y_m,position_error_z_m,position_error_3d_m,position_error_h_m,position_error_v_m,range_error_m,velocity_error,doppler_error_hz,rx_azimuth_error_deg,rx_elevation_error_deg
uma_trp1_h38901_isac_Datasetv0,35,35,-1.17120206642537,2.62217686189281,1.07635606602239,3.06693139087073,2.87185058376042,1.07635606602239,-0.0475617469424208,0.792780780551582,21.1618029539557,0.646076869560819,0.242548332410943
uma_trp1_h38901_isac_Datasetv0,36,36,3.78361139201714,0.364034635250789,-1.6454171402593,4.1419360143444,3.80108357991034,-1.6454171402593,0.663116892539847,-5.30037541549196,-141.483626843971,-0.76246834702502,-0.470791092235388
uma_trp1_h38901_isac_Datasetv0,37,37,2.7284138298362,1.53203301826378,-2.69982066459042,4.1328439139219,3.12911604065619,-2.69982066459042,0.0612930779484202,17.4858213715617,466.751358547825,0.595928024228483,-0.8473183774367
uma_trp1_h38901_isac_Datasetv0,38,38,-2.09713918094731,2.63767215007098,-1.88423340224526,3.86078264470576,3.36976365870434,-1.88423340224526,0.0996469232332799,-11.1730815302875,-298.244553264673,0.852284412146894,-0.51261885886429
uma_trp1_h38901_isac_Datasetv0,39,39,-0.479612171154656,-0.0708196210837073,2.39689008682392,2.44542948002287,0.484812596216438,2.39689008682392,0.452785816039437,-12.2188616667904,-326.159701720263,-0.0620117966361367,0.913548517583084
uma_trp1_h38901_isac_Datasetv0,40,40,4.45935118873228,-0.95723486154202,-1.66425908371077,4.85508701284675,4.56093319448985,-1.66425908371077,0.600171194099403,49.0612862449024,1309.5994474789,-1.11559893172499,-0.48370951891857
uma_trp1_h38901_isac_Datasetv0,41,41,-0.841622997224704,-3.40280067547874,2.39298011303578,4.24425912591123,3.50533617596032,2.39298011303578,-0.326635469956216,-10.6235997023772,-283.577161654943,-0.923169197349242,0.859954597698639
uma_trp1_h38901_isac_Datasetv0,42,42,1.84214237081372,0.205996526666439,-2.34979788221668,2.99290380243265,1.85362431019498,-2.34979788221668,0.622124396890797,16.8297967068152,449.24000480557,-0.16525025937031,-0.686493005545795
uma_trp1_h38901_isac_Datasetv0,43,43,-0.89687405688565,-2.22807603969865,2.75043366317416,3.65151903296633,2.40181304696967,2.75043366317416,0.730905687640188,3.13140443467541,83.5869956000184,-0.613174626866684,0.835483321118424
uma_trp1_h38901_isac_Datasetv0,44,44,3.15096666583742,3.61037016540804,-1.97203933879353,5.18192076495157,4.79201039862051,-1.97203933879353,0.545794365946819,46.7788509211412,1248.6740974181,1.85009874672236,-0.837403950686426
uma_trp1_h38901_isac_Datasetv0,45,45,0.756851618940786,-0.467220111507473,-0.425682752102887,0.986065317881241,0.889448708858664,-0.425682752102887,-0.290734359637213,12.5461314405621,334.89555737575,-0.341777612237024,-0.0832447911630965
uma_trp1_h38901_isac_Datasetv0,46,46,-0.361257908142363,0.0849772165239244,0.478874345308526,0.605845724684279,0.371117775811871,0.478874345308526,-0.121052522941369,-14.5241518528658,-387.695119664519,0.111496061193236,0.176587076351456
uma_trp1_h38901_isac_Datasetv0,47,47,1.6518749799355,1.74663670318443,-1.55221128770928,2.8616062978579,2.40404465895454,-1.55221128770928,0.188909342458459,-1.13532895092229,-30.3054868845619,0.584479408790092,-1.42360431022254
uma_trp1_h38901_isac_Datasetv0,48,48,6.03724765512889,2.10729280261991,-2.42461928290209,6.8387002326724,6.39445401933058,-2.42461928290209,0.110132721657152,-5.29354531988811,-141.301310192419,3.08511357848013,-1.83392455236325
uma_trp1_h38901_isac_Datasetv0,49,49,1.07801705820066,3.98029371470374,-1.19608555362151,4.29365572498119,4.12369480358109,-1.19608555362151,0.314362449457292,-47.3281539581407,-1263.33671653823,1.24777316210057,-0.429114116033077
uma_trp1_h38901_isac_Datasetv0,50,50,2.50782139220499,2.22073197863144,-1.76411052838546,3.7858822766269,3.34974904375198,-1.76411052838546,-0.0848039520817423,-6.28180819909277,-167.681142839077,1.89843051032229,-1.36069851538952
uma_trp1_h38901_isac_Datasetv0,51,51,-0.185866798194127,1.78254554562311,-2.7214738280731,3.25859400444096,1.7922095549605,-2.7214738280731,0.550572567475683,-10.411892481491,-277.926032613691,0.436470534207665,-0.699545197393941
uma_trp1_h38901_isac_Datasetv0,52,52,-0.851380781771638,0.681741424377179,-0.883803889698335,1.40382688417334,1.09069730231715,-0.883803889698335,-0.250017312152465,6.80542206146051,181.658037399609,0.519079352129069,-0.394688202110915
uma_trp1_h38901_isac_Datasetv0,53,53,0.941423943723962,0.194370087686792,-0.904201823923273,1.31971198039206,0.96127975782503,-0.904201823923273,0.447532307732828,-15.1026260087636,-403.136407346278,-0.104224047027195,-0.66231595568301
uma_trp1_h38901_isac_Datasetv0,54,54,-5.60334103630006,-0.849529043735089,2.75597998365654,6.3019485903607,5.66737420374142,2.75597998365654,-0.260343579265538,5.19014614554627,138.541262261512,1.72710141320056,0.91112496663461
uma_trp1_h38901_isac_Datasetv0,55,55,0.279592016734171,-0.812933321089076,2.93129853361577,3.05475749831903,0.859669867075958,2.93129853361577,0.771465518536047,0.0688061289195805,1.83665116251629,-0.228144334883638,0.761956097915927
uma_trp1_h38901_isac_Datasetv0,56,56,-0.013666945258251,1.6599773029448,-0.354657743632771,1.69749625825899,1.66003356342111,-0.354657743632771,0.361569124638862,-10.4870207718938,-279.931442074632,0.516431762586823,-0.174980713363055
uma_trp1_h38901_isac_Datasetv0,57,57,-1.84366615200622,-1.14970976707836,2.50106256317339,3.31304261570482,2.17277183076567,2.50106256317339,0.171172322202352,-7.54476877011938,-201.393517556443,-0.607700561842735,0.912019778191635
uma_trp1_h38901_isac_Datasetv0,58,58,1.63305506329894,1.60629441997526,-2.7169900462624,3.55374246603477,2.29064414595763,-2.7169900462624,0.336437172815124,4.80226346850629,128.187458306954,-0.0499188987527006,-0.675185978357135
uma_trp1_h38901_isac_Datasetv0,59,59,2.37107889536992,0.172611289450458,-0.94139911063678,2.55695953640688,2.37735352552253,-0.94139911063678,0.163842244230068,0.143754797963647,3.83726596660915,-0.612081568497189,-0.294326772731445
uma_trp1_h38901_isac_Datasetv0,60,60,-0.403161310247583,2.0118830549434,1.69935272971233,2.6642094829104,2.05188022770554,1.69935272971233,0.644933083222242,-52.1764968760017,-1392.75417972345,0.708389770822063,0.484691918900641
uma_trp1_h38901_isac_Datasetv0,61,61,-0.281171731514064,2.92641385167801,-0.2690993618045,2.9521805568798,2.93989040168091,-0.2690993618045,0.590651774322794,4.76163898903626,127.103063666289,0.567448058410935,-0.0530759324058601
uma_trp1_h38901_isac_Datasetv0,62,62,-1.39157612471868,-0.511634116603332,1.31140555320221,1.97940347204129,1.48265086252952,1.31140555320221,0.190997416732671,17.2205682487816,459.670921616335,-0.539544668832271,0.616347514180219
uma_trp1_h38901_isac_Datasetv0,63,63,2.15835794957576,-2.50276974565421,0.273562711074106,3.31620294842598,3.30490021608201,0.273562711074106,-0.189721528004014,2.37041212571099,63.273726551573,-0.950569988624252,0.108404784463826
uma_trp1_h38901_isac_Datasetv0,64,64,1.23790072174259,-0.294447383847881,0.448821603596322,1.34927324534375,1.27243760505012,0.448821603596322,0.697303203766978,-0.298716367987679,-7.97367579228958,-0.257463235435665,0.0794766434729119
uma_trp1_h38901_isac_Datasetv0,65,65,0.386569463781001,-0.370790973433216,-1.25047226904096,1.36036862355316,0.535650908995292,-1.25047226904096,0.000441658866975558,-17.0581036625455,-455.334232779689,-0.164897756520681,-0.389668357320454
uma_trp1_h38901_isac_Datasetv0,66,66,-0.324191024612631,-0.139913999482587,1.5921383756114,1.63082198746065,0.353094530813776,1.5921383756114,-0.243844050883865,7.80998693307139,208.473021300587,0.0697830714565129,0.425618277998338
uma_trp1_h38901_isac_Datasetv0,67,67,0.0260654491996775,0.715102561810227,-1.01281743643548,1.24010089956312,0.715577446227541,-1.01281743643548,0.0254625339061647,-6.04287296746448,-161.30321288099,0.169383282259275,-0.258094254961909
uma_trp1_h38901_isac_Datasetv0,68,68,0.371244702956972,-1.09240550481667,-1.05068682498759,1.56048557206719,1.15376445448254,-1.05068682498759,-0.117922237372284,15.1010919325488,403.095458045576,-0.33898939086227,-0.308342753960904
